a;14868166053255;-1.9658356;-0.10723877;10.726044
a;14868186194857;-3.07135;1.9032745;11.441055
a;14868206336459;-1.4644928;0.3480072;9.051788
a;14868226478060;-1.6642151;1.1120758;9.374268
a;14868246619662;-2.089798;0.56907654;9.5030365
a;14868266761263;-1.9610748;0.5594177;9.928482
a;14868286902865;-2.1660004;0.61117554;10.2756195
a;14868307044466;-2.4287567;0.5473633;10.144684
a;14868327186068;-2.4737854;0.672348;9.5542145
a;14868347327670;-2.4442291;1.1796722;9.378937
a;14868367469271;-2.4341583;1.3529816;9.382751
a;14868387610873;-2.3712158;0.9959564;9.750229
a;14868407752474;-2.4927063;0.74461365;10.032455
a;14868427894076;-2.2628937;0.5129547;9.872192
a;14868448035677;-2.0073853;0.3722992;9.614151
a;14868468177279;-1.9337921;-0.19013977;9.675659
a;14868488318880;-1.9687653;-0.36831665;10.03334
a;14868508460482;-2.1426086;-0.40844727;10.607544
a;14868528602084;-2.232132;-0.28738403;10.745926
a;14868548743685;-1.7987976;-0.37695313;10.978912
a;14868568885287;-1.8123474;-1.1972809;11.325348
a;14868589026888;-1.677414;-1.4115143;10.737915
a;14868609168490;-0.8762207;-1.3461761;10.219543
a;14868629310091;-0.5062866;-1.4000702;10.55249
a;14868649451693;-0.38510132;-1.5987854;10.874924
a;14868669593295;-0.05558777;-2.2467957;9.895401
a;14868689734896;0.22662354;-2.0887604;9.376816
a;14868709876498;0.8293915;-2.3533936;9.469528
a;14868730018099;1.0112457;-2.3147278;9.228882
a;14868750159701;1.3674316;-2.713211;8.423172
a;14868770301302;0.92233276;-3.2938385;8.182068
a;14868790442904;1.1313477;-3.3811646;7.9452972
a;14868810584505;0.7176056;-2.733673;8.796539
a;14868830726107;0.62197876;-2.2218933;9.572342
a;14868850867709;0.68595886;-2.2274475;9.49736
a;14868871009310;0.6835327;-2.0058136;9.11348
a;14868891150912;0.78819275;-2.3964539;8.756851
a;14868911292513;0.14855957;-2.9053192;9.389633
a;14868931434115;-0.2339325;-3.05188;9.960953
a;14868951575716;0.08061218;-2.7890015;9.802261
a;14868971717318;0.46981812;-2.716507;9.327072
a;14868991858920;0.34939575;-2.8263245;9.253937
a;14869012000521;-0.042617798;-3.0489197;9.508652
a;14869032142123;-0.14421082;-3.3147736;9.793961
a;14869052283724;0.15405273;-3.3792725;9.60202
a;14869072425326;0.3993225;-3.3249054;9.262314
a;14869092566927;0.49209595;-3.1919708;9.117996
a;14869112708529;0.16497803;-2.981247;9.563019
a;14869132850130;0.15193176;-3.154251;9.738525
a;14869152991732;0.024673462;-3.5505676;9.610535
a;14869173133334;-0.008361816;-3.4997406;9.341629
a;14869193274935;0.4078369;-3.2714844;8.852814
a;14869213416537;-0.013580322;-2.9409485;9.470444
a;14869233558138;-0.592453;-3.395752;10.289185
a;14869253699740;-0.99806213;-3.8684998;10.60141
a;14869273841341;-0.9087677;-3.3724518;10.526352
a;14869293982943;-0.823349;-2.952896;9.946075
a;14869314124545;-0.7993469;-2.399643;9.8293
a;14869334266146;-0.73121643;-2.132553;9.88118
a;14869354407748;-0.69392395;-2.1137695;9.699661
a;14869374549349;-0.7576752;-2.2992249;9.492203
a;14869394690951;-0.6073456;-2.542984;9.129135
a;14869414832552;-0.37130737;-2.824829;8.909241
a;14869434974154;-0.21102905;-2.9941711;8.994766
a;14869455115755;-0.17053223;-3.265335;9.252258
a;14869475257357;-0.13235474;-3.6049042;9.194199
a;14869495398959;0.20347595;-4.0254974;8.7883
a;14869515540560;0.24285889;-4.080887;8.85083
a;14869535682162;0.058120728;-3.5802917;9.073593
a;14869555823763;0.10154724;-3.3021698;9.200989
a;14869575965365;0.22660828;-3.6233978;9.198639
a;14869596106966;0.6001892;-4.411087;9.144012
a;14869616248568;0.49388123;-4.5211334;9.3164215
a;14869636390170;0.3940735;-4.192322;9.394974
a;14869656531771;-0.053024292;-4.045212;9.831375
a;14869676673373;-0.09663391;-3.330597;10.185043
a;14869696814974;-0.35105896;-3.4405823;10.811264
a;14869716956576;-0.316864;-4.9249573;10.585754
a;14869737098177;-0.6431427;-5.668701;10.670212
a;14869757239779;-1.3545837;-6.1196594;11.261826
a;14869777381380;-1.7006836;-6.8735046;11.81134
a;14869797522982;-1.5192566;-6.9084473;12.581024
a;14869817664584;-1.2053223;-6.334076;12.980499
a;14869837806185;-0.6694031;-4.9839935;11.778534
a;14869857947787;0.26571655;-3.2496033;9.711761
a;14869878089388;1.5479279;-1.5247955;7.4976807
a;14869898230990;3.1566315;1.6608582;1.9784393
a;14869918372591;6.6168976;10.776703;-10.021347
a;14869938514193;13.756058;18.219452;-17.897964
a;14869958655795;-0.1962738;7.8000946;-0.1979065
a;14869978797396;13.601639;-4.001068;9.709366
a;14869998938998;8.054581;-4.923645;17.724121
a;14870019080599;-7.019272;-19.55075;16.093903
a;14870039222201;-19.480835;-14.051147;14.949951
a;14870059363802;-19.480835;12.239838;19.37233
a;14870079505404;-16.764877;-3.5604706;14.910095
a;14870099647005;-2.4272919;-10.420364;10.366028
a;14870119788607;6.0312347;0.09669495;1.5345154
a;14870139930209;12.606323;17.185959;-16.09999
a;14870160071810;19.51857;18.84909;-8.730377
a;14870180213412;8.987778;17.625885;-14.6992035
a;14870200355013;5.2607117;9.421707;-14.422394
a;14870220496615;3.0346222;-15.420731;14.862839
a;14870240638216;-19.259796;-11.530472;-2.240387
a;14870260779818;-19.480835;18.280212;19.030243
a;14870280921420;-19.409302;1.9602814;6.9393005
a;14870301063021;-13.925766;-9.737381;5.5377655
a;14870321204623;0.8053131;-4.6474915;3.8707275
a;14870341346224;11.845657;5.8905334;-7.9636536
a;14870361487826;11.823746;7.609253;-6.2306366
a;14870381629427;7.411209;3.0565796;2.399109
a;14870401771029;10.674072;-0.5893707;6.8583984
a;14870421912630;5.054901;-4.613327;7.8858643
a;14870442054232;4.0726013;-7.0324554;10.200348
a;14870462195834;-3.3670654;-5.5117188;6.0547943
a;14870482337435;-7.5224304;-4.8687744;-1.3959045
a;14870502479037;-13.548218;-0.33018494;-4.937317
a;14870522620638;-19.460236;-5.6895905;3.8222198
a;14870542762240;-18.71428;-1.0838928;3.7478485
a;14870562903841;-14.557983;-1.89888;2.9887085
a;14870583045443;-12.639633;-4.8143005;1.4630585
a;14870603187045;-10.521606;-6.278534;2.4438477
a;14870623328646;-9.418991;-7.1686096;4.3689575
a;14870643470248;-9.329178;-8.18367;5.5625153
a;14870663611849;-8.7552185;-8.664886;5.835022
a;14870683753451;-8.30188;-7.331253;5.855728
a;14870703895052;-7.773819;-5.8815002;5.485306
a;14870724036654;-7.8509827;-5.0747375;4.887497
a;14870744178255;-8.114014;-4.6027374;4.4098663
a;14870764319857;-9.012924;-4.740036;4.136688
a;14870784461459;-9.737198;-4.94693;3.936432
a;14870804603060;-9.474472;-5.007782;3.85495
a;14870824744662;-9.009415;-5.156067;3.5825806
a;14870844886263;-8.7799225;-5.298294;3.5944672
a;14870865027865;-8.716141;-5.4526825;3.7431183
a;14870885169466;-8.675369;-5.549301;3.7976837
a;14870905311068;-8.725021;-5.462738;3.8108063
a;14870925452670;-8.841156;-5.163269;3.833496
a;14870945594271;-8.945389;-4.750473;3.7585602
a;14870965735873;-8.859222;-4.2978973;3.4918518
a;14870985877474;-8.831223;-3.9984894;3.1877594
a;14871006019076;-8.742371;-3.94281;2.8899078
a;14871026160677;-8.615021;-4.1022644;2.7482605
a;14871046302279;-8.547623;-4.378372;2.7296448
a;14871066443880;-8.50737;-4.401367;2.719101
a;14871086585482;-8.7276;-4.303131;2.851715
a;14871106727084;-8.99147;-4.0658264;3.0676727
a;14871126868685;-9.039078;-3.895996;3.2613373
a;14871147010287;-8.916367;-3.8491058;3.2446136
a;14871167151888;-8.693069;-3.8880615;3.0542603
a;14871187293490;-8.580017;-3.9037323;2.899414
a;14871207435091;-8.556778;-3.846695;2.92247
a;14871227576693;-8.406677;-3.8558502;2.9562225
a;14871247718295;-8.181824;-3.8906555;2.9333344
a;14871267859896;-7.901413;-3.930893;2.9731445
a;14871288001498;-7.8001556;-4.183914;3.0535278
a;14871308143099;-7.7458344;-4.4205627;2.9310608
a;14871328284701;-7.7026215;-4.8450623;2.6935883
a;14871348426302;-7.519989;-4.92276;2.6378937
a;14871368560079;-7.3635864;-4.925003;2.5752869
a;14871388701680;-7.313141;-5.248184;2.4976654
a;14871408843282;-7.546356;-5.5852814;2.4203186
a;14871428984884;-7.3901367;-5.1917267;2.3618927
a;14871449126485;-7.132965;-4.732971;2.3230286
a;14871469268087;-6.8818207;-4.625351;2.2435303
a;14871489409688;-6.8012238;-4.9088745;2.1492615
a;14871509551290;-7.0455627;-5.0555267;2.093338
a;14871529692891;-7.061844;-5.046646;2.138626
a;14871549834493;-7.4090576;-5.5790863;2.0158234
a;14871569976095;-7.600296;-5.758667;1.5450897
a;14871590117696;-7.263733;-5.3698883;1.4867249
a;14871610259298;-7.626343;-5.1755676;1.7003784
a;14871630400899;-7.808716;-4.7681427;1.7919617
a;14871650542501;-8.058685;-4.766861;1.7251282
a;14871670684102;-8.242355;-5.179886;1.2381592
a;14871690825704;-8.231888;-5.0295563;0.9342804
a;14871710967305;-8.299362;-4.38591;1.2297058
a;14871731108907;-8.655731;-4.1342316;1.2050781
a;14871751250509;-8.81752;-4.232788;1.4688263
a;14871771392110;-8.777451;-4.7429657;1.6769257
a;14871791533712;-9.257599;-5.083084;1.577179
a;14871811675313;-9.667648;-4.719696;1.8039093
a;14871831816915;-10.012924;-4.5171204;1.7336884
