a;13756865260448;0.0867157;2.1161194;8.781265
a;13756885402050;-0.060165405;2.7140198;8.1658325
a;13756905543651;0.026443481;2.702896;8.171219
a;13756925685253;0.09724426;1.7977753;8.790878
a;13756945826854;0.13616943;1.2385406;9.751175
a;13756965968456;0.085113525;1.1752777;10.199463
a;13756986110057;0.08874512;1.5152893;9.772247
a;13757006251659;0.026657104;2.4061584;9.413849
a;13757026393261;0.23913574;2.0284576;9.346466
a;13757046534862;0.022354126;2.0860443;9.69693
a;13757066676464;0.15765381;1.5853577;9.712021
a;13757086818065;0.029388428;1.5943604;9.227707
a;13757106987292;0.6680908;1.8715973;8.97139
a;13757127128893;0.8758545;2.354187;8.974091
a;13757147270495;-0.35585022;1.8173065;8.778519
a;13757167412097;0.40475464;1.8483887;9.021774
a;13757187553698;0.36917114;1.7123108;9.069717
a;13757207695300;0.35740662;1.7138672;8.855026
a;13757227836901;0.0920105;1.6015625;8.581177
a;13757247978503;-0.11997986;1.5138702;9.016785
a;13757268120104;-0.15544128;1.637085;9.524399
a;13757288261706;-0.109817505;1.6840363;9.601456
a;13757308403307;0.08288574;1.7893372;9.260986
a;13757328544909;0.43481445;1.8461761;9.334686
a;13757348686511;0.61143494;2.1259308;9.6302185
a;13757368828112;0.6632538;1.8796997;9.245605
a;13757388969714;0.50949097;1.9990387;7.779297
a;13757409111315;0.73742676;0.6514435;7.780258
a;13757429252917;0.6172638;-2.1953735;9.796097
a;13757449394518;-0.62654114;-2.1406708;11.854248
a;13757469536120;-1.8166199;-0.29832458;12.914017
a;13757489677722;-2.3512726;-0.54296875;11.167114
a;13757509819323;-2.8176422;-1.2371674;10.173416
a;13757529960925;-2.5619812;-0.20922852;10.943298
a;13757550102526;-2.331192;0.27452087;10.757065
a;13757570244128;-2.0801697;-1.0084991;9.416733
a;13757590385729;-2.2572327;-1.5492554;8.69957
a;13757610527331;-2.2730103;-0.46684265;8.622467
a;13757630668932;-2.0211945;-0.39945984;7.722046
a;13757650810534;-1.8729248;-0.6858063;7.3425446
a;13757670952136;-1.4961548;-0.82281494;7.5317383
a;13757691093737;-1.0043335;-1.6730804;8.454071
a;13757711235339;-0.6038208;-2.055664;8.843063
a;13757731376940;-0.42366028;-2.9674988;8.408096
a;13757751518542;-0.56437683;-2.8742218;8.720032
a;13757771660143;-0.62145996;-2.5166779;9.331375
a;13757791801745;-0.73872375;-2.3528137;9.956116
a;13757811943347;-0.97332764;-2.2275848;9.782043
a;13757832084948;-1.1370087;-2.6799622;9.197266
a;13757852226550;-1.2076263;-2.362671;9.639801
a;13757872368151;-1.1596985;-2.6173706;9.684631
a;13757892509753;-1.2307281;-2.3989258;9.40213
a;13757912651354;-1.2730255;-2.4186249;9.298492
a;13757932792956;-1.3404388;-2.2775269;9.34111
a;13757952934557;-1.2694855;-2.1755219;9.250214
a;13757973076159;-1.1321869;-2.2391663;9.306717
a;13757993217761;-1.1141205;-2.1680908;8.988266
a;13758013359362;-1.0939941;-2.6469116;8.854919
a;13758033500964;-1.3199768;-2.298874;9.585983
a;13758053642565;-1.2291565;-1.8805084;9.605743
a;13758073784167;-0.9988861;-1.792099;8.965683
a;13758093925768;-0.5829315;-1.9887238;9.65094
a;13758114067370;-0.59342957;-2.5305939;9.449127
a;13758134208972;-0.8270416;-1.3403778;9.914719
a;13758154350573;-0.9241028;-0.5227661;9.63179
a;13758174492175;-1.1425629;-0.74568176;9.036819
a;13758194633776;-1.0026398;-1.4657593;9.207977
a;13758214775378;-1.0785522;-2.2105255;9.80217
a;13758234916979;-1.2121887;-2.355713;10.394501
a;13758255058581;-1.5856323;-2.310318;9.6432495
a;13758275200182;-1.7127228;-2.2387695;9.074966
a;13758295341784;-1.5458374;-1.9762421;9.0846405
a;13758315483386;-1.4757233;-1.9007568;8.995239
a;13758335624987;-1.4295654;-1.8788147;9.039703
a;13758355766589;-1.4476624;-1.6926575;9.076233
a;13758375908190;-1.2933502;-2.0707092;9.137024
a;13758396049792;-1.3375397;-2.1162872;9.066727
a;13758416191393;-1.2644196;-1.8301544;9.003265
a;13758436332995;-1.0632019;-1.5700531;8.826218
a;13758456474597;-0.79281616;-1.5169373;8.445236
a;13758476616198;-0.4752655;-1.2236328;8.511246
a;13758496757800;0.17201233;-1.1589661;8.359131
a;13758516899401;0.7843933;-0.92037964;7.9973145
a;13758537041003;1.0982361;-0.61405945;7.17659
a;13758557182604;1.1638794;-1.0376892;6.0541687
a;13758577324206;1.1560516;-1.6652222;5.1067047
a;13758597465807;1.5154419;-1.6787872;5.1643677
a;13758617607409;2.0723724;-2.268814;5.713333
a;13758637749011;2.4320984;-3.6516876;5.6126556
a;13758657890612;2.3855743;-4.3919373;5.2763214
a;13758678032214;2.3423004;-4.588394;5.2284393
a;13758698173815;2.5025482;-5.982132;5.0828094
a;13758718315417;2.9294586;-7.5801086;4.866043
a;13758738457018;3.517105;-8.414291;5.739151
a;13758758598620;3.1712036;-9.492859;5.86792
a;13758778740222;3.3693085;-10.789383;5.872284
a;13758798881823;3.4378967;-11.801926;7.315811
a;13758819023425;2.100113;-13.218628;10.703537
a;13758839165026;-0.3602295;-13.811676;17.21904
a;13758859306628;-2.6298218;-17.52237;18.785858
a;13758879448229;-0.86161804;-20.031967;18.785858
a;13758899589831;3.9953156;-20.031967;18.785858
a;13758919731432;7.8593597;-20.031967;17.22519
a;13758939873034;11.736694;-20.031967;11.679001
a;13758960014636;14.919861;-20.031967;5.598831
a;13758980156237;16.210342;-18.959;-1.5038147
a;13759000297839;18.2072;-11.458221;-9.637939
a;13759020439440;19.495438;-2.6664581;-17.882065
a;13759040581042;16.541946;6.9252625;-20.213547
a;13759060722643;8.821732;17.230637;-20.213547
a;13759080864245;2.6244812;18.967438;-19.637833
a;13759101005847;1.8616791;18.967438;-14.184433
a;13759121147448;2.54924;18.422424;-7.6030884
a;13759141289050;3.748993;11.127533;0.3548584
a;13759161430651;4.6407776;-2.134079;8.07843
a;13759181572253;3.405243;-18.141113;16.783539
a;13759201713854;8.854233;-20.031967;18.785858
a;13759221855456;8.853165;-20.031967;18.785858
a;13759241997057;6.8545227;-20.031967;18.785858
a;13759262138659;7.8474426;-20.017181;14.433472
a;13759282280261;10.802353;-9.823624;5.971573
a;13759302421862;18.233246;6.7127686;-7.2724304
a;13759322563464;17.38684;18.29721;-17.8367
a;13759342705065;11.502945;18.967438;-20.213547
a;13759362846667;10.369019;18.967438;-20.213547
a;13759382988268;9.222519;18.967438;-19.5251
a;13759403129870;9.008331;16.960052;-13.385284
a;13759423271472;9.922699;5.9999847;-3.8254852
a;13759443413073;9.709;-8.670563;3.4393005
a;13759463554675;9.35762;-19.659286;13.719528
a;13759483696276;12.429855;-20.031967;16.462463
a;13759503837878;9.545807;-20.031967;17.015747
a;13759523979479;4.837799;-20.031967;18.629395
a;13759544121081;3.3515167;-20.031967;14.248489
a;13759564262682;4.5102997;-13.986404;8.246384
a;13759584404284;9.518753;-6.761688;0.45596313
a;13759604545886;16.390686;1.9286194;-7.622467
a;13759624687487;18.366669;14.497971;-13.747269
a;13759644829089;13.17099;18.967438;-19.876495
a;13759664970690;12.6462555;18.967438;-20.213547
a;13759685112292;7.1194763;18.967438;-17.533752
a;13759705253893;5.0626373;17.541275;-10.244629
a;13759725395495;4.6532288;8.202042;0.017471313
a;13759745537097;5.514679;-5.3805237;7.210251
a;13759765678698;5.944412;-19.082535;12.885574
a;13759785820300;11.946228;-20.031967;12.451111
a;13759805961901;8.76564;-20.031967;12.933212
a;13759826103503;0.029968262;-20.031967;15.442215
a;13759846245104;-1.8084259;-18.119522;10.10202
a;13759866386706;2.3256226;-5.540924;2.6147614
a;13759886528307;14.461212;10.218628;-7.3187256
a;13759906669909;13.813248;18.811707;-11.2612
a;13759926811511;3.4241486;18.967438;-14.87738
a;13759946953112;3.0862122;18.960373;-13.599136
a;13759967094714;3.6513672;15.680832;-10.467224
a;13759987236315;4.9275208;8.877777;-5.6167297
a;13760007377917;7.0588684;-0.8955078;0.15240479
a;13760027519518;8.079758;-11.776855;1.2660217
a;13760047661120;8.537521;-19.810715;2.4022217
a;13760067802722;8.877441;-20.031967;5.2942047
